two-mouth-meadow-imag0187,Hikers,curated-mapitem.html?id=two-mouth-meadow-imag0187,Hikers Approach,twomouth-unnamedlake-imag0118,curated-mapitem.html?id=twomouth-unnamedlake-imag0118,Hiker Passes Tree,ballcreek-cedarrub-hikerpassestree,curated-mapitem.html?id=ballcreek-cedarrub-hikerpassestree,ballcreek-cedarrub-moosepassesthrough,Passing Through,mapitem.html?id=ballcreek-cedarrub-moosepassesthrough,Morning Tree,ballcreek-cedarrub-morningtree,mapitem.html?id=ballcreek-cedarrub-morningtree,Moose Investigates,ballcreek-cedarrub-mooseinvestigatestree-vid,mapitem.html?id=ballcreek-cedarrub-mooseinvestigatestree-vid
twomouth-unnamedlake-imag0118,Hikers Approach,curated-mapitem.html?id=twomouth-unnamedlake-imag0118,Hikers Approach,twomouth-unnamedlake-imag0119,curated-mapitem.html?id=twomouth-unnamedlake-imag0119,Hikers,two-mouth-meadow-imag0187,curated-mapitem.html?id=two-mouth-meadow-imag0187,ballcreek-cedarrub-morningtree,Morning Tree,mapitem.html?id=ballcreek-cedarrub-morningtree,Night Bird,ballcreek-cedarrub-nightbird,mapitem.html?id=ballcreek-cedarrub-nightbird,Passing Through,ballcreek-cedarrub-moosepassesthrough,mapitem.html?id=ballcreek-cedarrub-moosepassesthrough
twomouth-unnamedlake-imag0119,Hikers Approach,curated-mapitem.html?id=twomouth-unnamedlake-imag0119,Hikers Approaching,salmopriest-criticalhabitatsnowytopsouthbasin-imag0037,curated-mapitem.html?id=salmopriest-criticalhabitatsnowytopsouthbasin-imag0037,Hikers Approach,twomouth-unnamedlake-imag0118,curated-mapitem.html?id=twomouth-unnamedlake-imag0118,ballcreek-cedarrub-nightbird,Night Bird,mapitem.html?id=ballcreek-cedarrub-nightbird,Nocturne,ballcreek-cedarrub-nightshotbirdsound,mapitem.html?id=ballcreek-cedarrub-nightshotbirdsound,Morning Tree,ballcreek-cedarrub-morningtree,mapitem.html?id=ballcreek-cedarrub-morningtree
salmopriest-criticalhabitatsnowytopsouthbasin-imag0037,Hikers Approaching,curated-mapitem.html?id=salmopriest-criticalhabitatsnowytopsouthbasin-imag0037,Hikers Passing,two-mouth-meadow-imag0188,curated-mapitem.html?id=two-mouth-meadow-imag0188,Hikers Approach,twomouth-unnamedlake-imag0119,curated-mapitem.html?id=twomouth-unnamedlake-imag0119,ballcreek-cedarrub-nightshotbirdsound,Nocturne,mapitem.html?id=ballcreek-cedarrub-nightshotbirdsound,Night,ballcreek-cedarrub-nighttimevid,mapitem.html?id=ballcreek-cedarrub-nighttimevid,Night Bird,ballcreek-cedarrub-nightbird,mapitem.html?id=ballcreek-cedarrub-nightbird
two-mouth-meadow-imag0188,Hikers Passing,curated-mapitem.html?id=two-mouth-meadow-imag0188,Hikers Snoop,twomouth-unnamedlake-imag0120,curated-mapitem.html?id=twomouth-unnamedlake-imag0120,Hikers Approaching,salmopriest-criticalhabitatsnowytopsouthbasin-imag0037,curated-mapitem.html?id=salmopriest-criticalhabitatsnowytopsouthbasin-imag0037,ballcreek-cedarrub-nighttimevid,Night,mapitem.html?id=ballcreek-cedarrub-nighttimevid,Old Growth Reflections,ballcreek-cedarrub-thereweretreeslikethiseverywhere,mapitem.html?id=ballcreek-cedarrub-thereweretreeslikethiseverywhere,Nocturne,ballcreek-cedarrub-nightshotbirdsound,mapitem.html?id=ballcreek-cedarrub-nightshotbirdsound
twomouth-unnamedlake-imag0120,Hikers Snoop,curated-mapitem.html?id=twomouth-unnamedlake-imag0120,Historical Range of Idaho Mountain Caribou,mountain-carbou-historical-range,curated-mapitem.html?id=mountain-carbou-historical-range,Hikers Passing,two-mouth-meadow-imag0188,curated-mapitem.html?id=two-mouth-meadow-imag0188,ballcreek-cedarrub-thereweretreeslikethiseverywhere,Old Growth Reflections,mapitem.html?id=ballcreek-cedarrub-thereweretreeslikethiseverywhere,Wet Bear,ballcreek-cedarrub-wetblackbearrubdismount,mapitem.html?id=ballcreek-cedarrub-wetblackbearrubdismount,Night,ballcreek-cedarrub-nighttimevid,mapitem.html?id=ballcreek-cedarrub-nighttimevid
mountain-carbou-historical-range,Historical Range of Idaho Mountain Caribou,curated-mapitem.html?id=mountain-carbou-historical-range,Hoary Marmot ,salmopriest-criticalhabitat-salmodivide535outcropping-hoarymarmot0605,curated-mapitem.html?id=salmopriest-criticalhabitat-salmodivide535outcropping-hoarymarmot0605,Hikers Snoop,twomouth-unnamedlake-imag0120,curated-mapitem.html?id=twomouth-unnamedlake-imag0120,ballcreek-cedarrub-wetblackbearrubdismount,Wet Bear,mapitem.html?id=ballcreek-cedarrub-wetblackbearrubdismount,Bull Approaches Stage Right,ballcreek-smallclearing-bigbullmooseapproachesfromright,mapitem.html?id=ballcreek-smallclearing-bigbullmooseapproachesfromright,Old Growth Reflections,ballcreek-cedarrub-thereweretreeslikethiseverywhere,mapitem.html?id=ballcreek-cedarrub-thereweretreeslikethiseverywhere
salmopriest-criticalhabitat-salmodivide535outcropping-hoarymarmot0605,Hoary Marmot ,curated-mapitem.html?id=salmopriest-criticalhabitat-salmodivide535outcropping-hoarymarmot0605,Hoary Marmot Gaze,salmopriest-criticalhabitat-salmodivide535outcropping-hoarymarmotgaze0605,curated-mapitem.html?id=salmopriest-criticalhabitat-salmodivide535outcropping-hoarymarmotgaze0605,Historical Range of Idaho Mountain Caribou,mountain-carbou-historical-range,curated-mapitem.html?id=mountain-carbou-historical-range,ballcreek-smallclearing-bigbullmooseapproachesfromright,Bull Approaches Stage Right,mapitem.html?id=ballcreek-smallclearing-bigbullmooseapproachesfromright,Investigates Cam,ballcreek-smallclearing-blackbearinspectscam,mapitem.html?id=ballcreek-smallclearing-blackbearinspectscam,Wet Bear,ballcreek-cedarrub-wetblackbearrubdismount,mapitem.html?id=ballcreek-cedarrub-wetblackbearrubdismount
salmopriest-criticalhabitat-salmodivide535outcropping-hoarymarmotgaze0605,Hoary Marmot Gaze,curated-mapitem.html?id=salmopriest-criticalhabitat-salmodivide535outcropping-hoarymarmotgaze0605,Hoary Marmot Wrestle,hoary-marmot-wrestle,curated-mapitem.html?id=hoary-marmot-wrestle,Hoary Marmot ,salmopriest-criticalhabitat-salmodivide535outcropping-hoarymarmot0605,curated-mapitem.html?id=salmopriest-criticalhabitat-salmodivide535outcropping-hoarymarmot0605,ballcreek-smallclearing-blackbearinspectscam,Investigates Cam,mapitem.html?id=ballcreek-smallclearing-blackbearinspectscam,Blustery,ballcreek-smallclearing-blusterydayshot,mapitem.html?id=ballcreek-smallclearing-blusterydayshot,Bull Approaches Stage Right,ballcreek-smallclearing-bigbullmooseapproachesfromright,mapitem.html?id=ballcreek-smallclearing-bigbullmooseapproachesfromright
hoary-marmot-wrestle,Hoary Marmot Wrestle,curated-mapitem.html?id=hoary-marmot-wrestle,Human Panorama,ballcreek-smallclearing-deckerpano,curated-mapitem.html?id=ballcreek-smallclearing-deckerpano,Hoary Marmot Gaze,salmopriest-criticalhabitat-salmodivide535outcropping-hoarymarmotgaze0605,curated-mapitem.html?id=salmopriest-criticalhabitat-salmodivide535outcropping-hoarymarmotgaze0605,ballcreek-smallclearing-blusterydayshot,Blustery,mapitem.html?id=ballcreek-smallclearing-blusterydayshot,Bull and Cow,ballcreek-smallclearing-bullandcowmooseatnight,mapitem.html?id=ballcreek-smallclearing-bullandcowmooseatnight,Investigates Cam,ballcreek-smallclearing-blackbearinspectscam,mapitem.html?id=ballcreek-smallclearing-blackbearinspectscam
ballcreek-smallclearing-deckerpano,Human Panorama,curated-mapitem.html?id=ballcreek-smallclearing-deckerpano,Humming Bird,two-mouth-meadow-imag206,curated-mapitem.html?id=two-mouth-meadow-imag206,Hoary Marmot Wrestle,hoary-marmot-wrestle,curated-mapitem.html?id=hoary-marmot-wrestle,ballcreek-smallclearing-bullandcowmooseatnight,Bull and Cow,mapitem.html?id=ballcreek-smallclearing-bullandcowmooseatnight,Bollocks,ballcreek-smallclearing-bullmoosebehindnight,mapitem.html?id=ballcreek-smallclearing-bullmoosebehindnight,Blustery,ballcreek-smallclearing-blusterydayshot,mapitem.html?id=ballcreek-smallclearing-blusterydayshot
two-mouth-meadow-imag206,Humming Bird,curated-mapitem.html?id=two-mouth-meadow-imag206,Idaho Elk Hunting,elk-hunting,curated-mapitem.html?id=elk-hunting,Human Panorama,ballcreek-smallclearing-deckerpano,curated-mapitem.html?id=ballcreek-smallclearing-deckerpano,ballcreek-smallclearing-bullmoosebehindnight,Bollocks,mapitem.html?id=ballcreek-smallclearing-bullmoosebehindnight,Browsing,ballcreek-smallclearing-bullmoosecenteredaway,mapitem.html?id=ballcreek-smallclearing-bullmoosecenteredaway,Bull and Cow,ballcreek-smallclearing-bullandcowmooseatnight,mapitem.html?id=ballcreek-smallclearing-bullandcowmooseatnight
elk-hunting,Idaho Elk Hunting,curated-mapitem.html?id=elk-hunting,Illumination,salmopriest-criticalhabitat-littlesnowyridgefunnel-imag0281,curated-mapitem.html?id=salmopriest-criticalhabitat-littlesnowyridgefunnel-imag0281,Humming Bird,two-mouth-meadow-imag206,curated-mapitem.html?id=two-mouth-meadow-imag206,ballcreek-smallclearing-bullmoosecenteredaway,Browsing,mapitem.html?id=ballcreek-smallclearing-bullmoosecenteredaway,Turn Down Your Volume,ballcreek-smallclearing-bullmoosefogscam,mapitem.html?id=ballcreek-smallclearing-bullmoosefogscam,Bollocks,ballcreek-smallclearing-bullmoosebehindnight,mapitem.html?id=ballcreek-smallclearing-bullmoosebehindnight
salmopriest-criticalhabitat-littlesnowyridgefunnel-imag0281,Illumination,curated-mapitem.html?id=salmopriest-criticalhabitat-littlesnowyridgefunnel-imag0281,Imagine If You Were To Saw Through That,ballcreek-cedarrub-imagineifyouweretosawthroughthat,curated-mapitem.html?id=ballcreek-cedarrub-imagineifyouweretosawthroughthat,Idaho Elk Hunting,elk-hunting,curated-mapitem.html?id=elk-hunting,ballcreek-smallclearing-bullmoosefogscam,Turn Down Your Volume,mapitem.html?id=ballcreek-smallclearing-bullmoosefogscam,Eye to Eye,ballcreek-smallclearing-bullmooseheadclearandcloseup,mapitem.html?id=ballcreek-smallclearing-bullmooseheadclearandcloseup,Browsing,ballcreek-smallclearing-bullmoosecenteredaway,mapitem.html?id=ballcreek-smallclearing-bullmoosecenteredaway
ballcreek-cedarrub-imagineifyouweretosawthroughthat,Imagine If You Were To Saw Through That,curated-mapitem.html?id=ballcreek-cedarrub-imagineifyouweretosawthroughthat,Intersubjectivity ,salmopriest-criticalhabitat-salmodivide535rim-imag0015,curated-mapitem.html?id=salmopriest-criticalhabitat-salmodivide535rim-imag0015,Illumination,salmopriest-criticalhabitat-littlesnowyridgefunnel-imag0281,curated-mapitem.html?id=salmopriest-criticalhabitat-littlesnowyridgefunnel-imag0281,ballcreek-smallclearing-bullmooseheadclearandcloseup,Eye to Eye,mapitem.html?id=ballcreek-smallclearing-bullmooseheadclearandcloseup,Behind the Veil ,ballcreek-smallclearing-bullmooseheadinclearingcam,mapitem.html?id=ballcreek-smallclearing-bullmooseheadinclearingcam,Turn Down Your Volume,ballcreek-smallclearing-bullmoosefogscam,mapitem.html?id=ballcreek-smallclearing-bullmoosefogscam
salmopriest-criticalhabitat-salmodivide535rim-imag0015,Intersubjectivity ,curated-mapitem.html?id=salmopriest-criticalhabitat-salmodivide535rim-imag0015,Investigates Cam,ballcreek-smallclearing-blackbearinspectscam,curated-mapitem.html?id=ballcreek-smallclearing-blackbearinspectscam,Imagine If You Were To Saw Through That,ballcreek-cedarrub-imagineifyouweretosawthroughthat,curated-mapitem.html?id=ballcreek-cedarrub-imagineifyouweretosawthroughthat,ballcreek-smallclearing-bullmooseheadinclearingcam,Behind the Veil ,mapitem.html?id=ballcreek-smallclearing-bullmooseheadinclearingcam,Quartering Away,ballcreek-smallclearing-bullmoosequarteringawaycloseup,mapitem.html?id=ballcreek-smallclearing-bullmoosequarteringawaycloseup,Eye to Eye,ballcreek-smallclearing-bullmooseheadclearandcloseup,mapitem.html?id=ballcreek-smallclearing-bullmooseheadclearandcloseup
ballcreek-smallclearing-blackbearinspectscam,Investigates Cam,curated-mapitem.html?id=ballcreek-smallclearing-blackbearinspectscam,Investigates Rub,ballcreek-cedarrub-bullelkinvestigatesbearrub2,curated-mapitem.html?id=ballcreek-cedarrub-bullelkinvestigatesbearrub2,Intersubjectivity ,salmopriest-criticalhabitat-salmodivide535rim-imag0015,curated-mapitem.html?id=salmopriest-criticalhabitat-salmodivide535rim-imag0015,ballcreek-smallclearing-bullmoosequarteringawaycloseup,Quartering Away,mapitem.html?id=ballcreek-smallclearing-bullmoosequarteringawaycloseup,Shoulder,ballcreek-smallclearing-bullmoosequarteringawayvideo,mapitem.html?id=ballcreek-smallclearing-bullmoosequarteringawayvideo,Behind the Veil ,ballcreek-smallclearing-bullmooseheadinclearingcam,mapitem.html?id=ballcreek-smallclearing-bullmooseheadinclearingcam
ballcreek-cedarrub-bullelkinvestigatesbearrub2,Investigates Rub,curated-mapitem.html?id=ballcreek-cedarrub-bullelkinvestigatesbearrub2,Investigates Rub,ballcreek-cedarrub-bullelkinvestigatesblackbearrub,curated-mapitem.html?id=ballcreek-cedarrub-bullelkinvestigatesblackbearrub,Investigates Cam,ballcreek-smallclearing-blackbearinspectscam,curated-mapitem.html?id=ballcreek-smallclearing-blackbearinspectscam,ballcreek-smallclearing-bullmoosequarteringawayvideo,Shoulder,mapitem.html?id=ballcreek-smallclearing-bullmoosequarteringawayvideo,Bull and Woodpecker,ballcreek-smallclearing-bullmoosequarteringawaywithwoodpecker,mapitem.html?id=ballcreek-smallclearing-bullmoosequarteringawaywithwoodpecker,Quartering Away,ballcreek-smallclearing-bullmoosequarteringawaycloseup,mapitem.html?id=ballcreek-smallclearing-bullmoosequarteringawaycloseup
ballcreek-cedarrub-bullelkinvestigatesblackbearrub,Investigates Rub,curated-mapitem.html?id=ballcreek-cedarrub-bullelkinvestigatesblackbearrub,Investigating,twomouth-aboveroad-imag0036,curated-mapitem.html?id=twomouth-aboveroad-imag0036,Investigates Rub,ballcreek-cedarrub-bullelkinvestigatesbearrub2,curated-mapitem.html?id=ballcreek-cedarrub-bullelkinvestigatesbearrub2,ballcreek-smallclearing-bullmoosequarteringawaywithwoodpecker,Bull and Woodpecker,mapitem.html?id=ballcreek-smallclearing-bullmoosequarteringawaywithwoodpecker,Ringing Bell,ballcreek-smallclearing-bullmooseshoulderprofilebellandwind,mapitem.html?id=ballcreek-smallclearing-bullmooseshoulderprofilebellandwind,Shoulder,ballcreek-smallclearing-bullmoosequarteringawayvideo,mapitem.html?id=ballcreek-smallclearing-bullmoosequarteringawayvideo
twomouth-aboveroad-imag0036,Investigating,curated-mapitem.html?id=twomouth-aboveroad-imag0036,Itchy,ballcreek-smallclearing-cowmooseitchesleg,curated-mapitem.html?id=ballcreek-smallclearing-cowmooseitchesleg,Investigates Rub,ballcreek-cedarrub-bullelkinvestigatesblackbearrub,curated-mapitem.html?id=ballcreek-cedarrub-bullelkinvestigatesblackbearrub,ballcreek-smallclearing-bullmooseshoulderprofilebellandwind,Ringing Bell,mapitem.html?id=ballcreek-smallclearing-bullmooseshoulderprofilebellandwind,Looking Back,ballcreek-smallclearing-bullmoosethrushpeckerlookingback,mapitem.html?id=ballcreek-smallclearing-bullmoosethrushpeckerlookingback,Bull and Woodpecker,ballcreek-smallclearing-bullmoosequarteringawaywithwoodpecker,mapitem.html?id=ballcreek-smallclearing-bullmoosequarteringawaywithwoodpecker
ballcreek-smallclearing-cowmooseitchesleg,Itchy,curated-mapitem.html?id=ballcreek-smallclearing-cowmooseitchesleg,Jack Again,salmopriest-criticalhabitat-salmodivide535rim-imag0023,curated-mapitem.html?id=salmopriest-criticalhabitat-salmodivide535rim-imag0023,Investigating,twomouth-aboveroad-imag0036,curated-mapitem.html?id=twomouth-aboveroad-imag0036,ballcreek-smallclearing-bullmoosethrushpeckerlookingback,Looking Back,mapitem.html?id=ballcreek-smallclearing-bullmoosethrushpeckerlookingback,Exit Stage Left,ballcreek-smallclearing-bullmoosewalksofftotheleft,mapitem.html?id=ballcreek-smallclearing-bullmoosewalksofftotheleft,Ringing Bell,ballcreek-smallclearing-bullmooseshoulderprofilebellandwind,mapitem.html?id=ballcreek-smallclearing-bullmooseshoulderprofilebellandwind
salmopriest-criticalhabitat-salmodivide535rim-imag0023,Jack Again,curated-mapitem.html?id=salmopriest-criticalhabitat-salmodivide535rim-imag0023,Jack Departs,salmopriest-criticalhabitatsnowytopsouthbasin-imag0001,curated-mapitem.html?id=salmopriest-criticalhabitatsnowytopsouthbasin-imag0001,Itchy,ballcreek-smallclearing-cowmooseitchesleg,curated-mapitem.html?id=ballcreek-smallclearing-cowmooseitchesleg,ballcreek-smallclearing-bullmoosewalksofftotheleft,Exit Stage Left,mapitem.html?id=ballcreek-smallclearing-bullmoosewalksofftotheleft,A Taste,ballcreek-smallclearing-chocolatebearbitescam,mapitem.html?id=ballcreek-smallclearing-chocolatebearbitescam,Looking Back,ballcreek-smallclearing-bullmoosethrushpeckerlookingback,mapitem.html?id=ballcreek-smallclearing-bullmoosethrushpeckerlookingback
salmopriest-criticalhabitatsnowytopsouthbasin-imag0001,Jack Departs,curated-mapitem.html?id=salmopriest-criticalhabitatsnowytopsouthbasin-imag0001,Jack Points,salmopriest-criticalhabitat-salmodivide535rim-imag0022,curated-mapitem.html?id=salmopriest-criticalhabitat-salmodivide535rim-imag0022,Jack Again,salmopriest-criticalhabitat-salmodivide535rim-imag0023,curated-mapitem.html?id=salmopriest-criticalhabitat-salmodivide535rim-imag0023,ballcreek-smallclearing-chocolatebearbitescam,A Taste,mapitem.html?id=ballcreek-smallclearing-chocolatebearbitescam,Chocolate Sniffs,ballcreek-smallclearing-chocolatebearsniffscenter,mapitem.html?id=ballcreek-smallclearing-chocolatebearsniffscenter,Exit Stage Left,ballcreek-smallclearing-bullmoosewalksofftotheleft,mapitem.html?id=ballcreek-smallclearing-bullmoosewalksofftotheleft
salmopriest-criticalhabitat-salmodivide535rim-imag0022,Jack Points,curated-mapitem.html?id=salmopriest-criticalhabitat-salmodivide535rim-imag0022,Jack Quartering Away,salmopriest-criticalhabitat-salmodivide535rim-imag0021,curated-mapitem.html?id=salmopriest-criticalhabitat-salmodivide535rim-imag0021,Jack Departs,salmopriest-criticalhabitatsnowytopsouthbasin-imag0001,curated-mapitem.html?id=salmopriest-criticalhabitatsnowytopsouthbasin-imag0001,ballcreek-smallclearing-chocolatebearsniffscenter,Chocolate Sniffs,mapitem.html?id=ballcreek-smallclearing-chocolatebearsniffscenter,Approach,ballcreek-smallclearing-cowmooseapproach-vid,mapitem.html?id=ballcreek-smallclearing-cowmooseapproach-vid,A Taste,ballcreek-smallclearing-chocolatebearbitescam,mapitem.html?id=ballcreek-smallclearing-chocolatebearbitescam
salmopriest-criticalhabitat-salmodivide535rim-imag0021,Jack Quartering Away,curated-mapitem.html?id=salmopriest-criticalhabitat-salmodivide535rim-imag0021,Jackass,salmopriest-criticalhabitat-salmodivide535rim-imag0027,curated-mapitem.html?id=salmopriest-criticalhabitat-salmodivide535rim-imag0027,Jack Points,salmopriest-criticalhabitat-salmodivide535rim-imag0022,curated-mapitem.html?id=salmopriest-criticalhabitat-salmodivide535rim-imag0022,ballcreek-smallclearing-cowmooseapproach-vid,Approach,mapitem.html?id=ballcreek-smallclearing-cowmooseapproach-vid,Approach,ballcreek-smallclearing-cowmooseapproachesfromleft,mapitem.html?id=ballcreek-smallclearing-cowmooseapproachesfromleft,Chocolate Sniffs,ballcreek-smallclearing-chocolatebearsniffscenter,mapitem.html?id=ballcreek-smallclearing-chocolatebearsniffscenter
salmopriest-criticalhabitat-salmodivide535rim-imag0027,Jackass,curated-mapitem.html?id=salmopriest-criticalhabitat-salmodivide535rim-imag0027,Jasper Carlton Clipping,carlton-newsclipping,curated-mapitem.html?id=carlton-newsclipping,Jack Quartering Away,salmopriest-criticalhabitat-salmodivide535rim-imag0021,curated-mapitem.html?id=salmopriest-criticalhabitat-salmodivide535rim-imag0021,ballcreek-smallclearing-cowmooseapproachesfromleft,Approach,mapitem.html?id=ballcreek-smallclearing-cowmooseapproachesfromleft,Approach,ballcreek-smallclearing-cowmooseapproachesfromright,mapitem.html?id=ballcreek-smallclearing-cowmooseapproachesfromright,Approach,ballcreek-smallclearing-cowmooseapproach-vid,mapitem.html?id=ballcreek-smallclearing-cowmooseapproach-vid
